year,province,subject_type,score,rank_min,rank_max,same_score_count,cumulative_count,batch_line_score,above_batch_line_count,source_url
2025,重庆,物理,551,31258,31746,489,31746,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,550,31747,32260,514,32260,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,549,32261,32804,544,32804,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,548,32805,33312,508,33312,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,547,33313,33846,534,33846,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,546,33847,34376,530,34376,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,545,34377,34938,562,34938,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,544,34939,35519,581,35519,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,543,35520,36058,539,36058,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,542,36059,36620,562,36620,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,541,36621,37188,568,37188,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,540,37189,37736,548,37736,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,539,37737,38272,536,38272,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,538,38273,38835,563,38835,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,537,38836,39422,587,39422,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,536,39423,39989,567,39989,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,535,39990,40611,622,40611,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,534,40612,41158,547,41158,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,533,41159,41740,582,41740,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,532,41741,42282,542,42282,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,531,42283,42889,607,42889,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,530,42890,43501,612,43501,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,529,43502,44108,607,44108,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,528,44109,44745,637,44745,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,527,44746,45354,609,45354,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,526,45355,45961,607,45961,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,525,45962,46560,599,46560,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,524,46561,47131,571,47131,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,523,47132,47737,606,47737,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,522,47738,48378,641,48378,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,521,48379,48947,569,48947,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,520,48948,49565,618,49565,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,519,49566,50211,646,50211,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,518,50212,50814,603,50814,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,517,50815,51374,560,51374,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,516,51375,51989,615,51989,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,515,51990,52572,583,52572,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,514,52573,53184,612,53184,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,513,53185,53788,604,53788,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,512,53789,54412,624,54412,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,511,54413,55069,657,55069,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,510,55070,55724,655,55724,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,509,55725,56392,668,56392,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,508,56393,56995,603,56995,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,507,56996,57604,609,57604,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,506,57605,58277,673,58277,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,505,58278,58929,652,58929,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,504,58930,59528,599,59528,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,503,59529,60202,674,60202,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,502,60203,60834,632,60834,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,501,60835,61431,597,61431,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,500,61432,62078,647,62078,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,499,62079,62675,597,62675,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,498,62676,63323,648,63323,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,497,63324,63946,623,63946,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,496,63947,64536,590,64536,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,495,64537,65119,583,65119,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,494,65120,65772,653,65772,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,493,65773,66408,636,66408,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,492,66409,67042,634,67042,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,491,67043,67694,652,67694,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,490,67695,68311,617,68311,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,489,68312,68964,653,68964,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,488,68965,69571,607,69571,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,487,69572,70203,632,70203,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,486,70204,70780,577,70780,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,485,70781,71425,645,71425,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,484,71426,72040,615,72040,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,483,72041,72625,585,72625,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,482,72626,73224,599,73224,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,481,73225,73860,636,73860,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,480,73861,74439,579,74439,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,479,74440,75006,567,75006,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,478,75007,75574,568,75574,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,477,75575,76161,587,76161,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,476,76162,76786,625,76786,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,475,76787,77404,618,77404,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,474,77405,78003,599,78003,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,473,78004,78587,584,78587,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,472,78588,79189,602,79189,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,471,79190,79745,556,79745,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,470,79746,80338,593,80338,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,469,80339,80906,568,80906,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,468,80907,81501,595,81501,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,467,81502,82102,601,82102,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,466,82103,82660,558,82660,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,465,82661,83220,560,83220,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,464,83221,83738,518,83738,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,463,83739,84250,512,84250,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,462,84251,84831,581,84831,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,461,84832,85348,517,85348,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,460,85349,85897,549,85897,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,459,85898,86477,580,86477,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,458,86478,87032,555,87032,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,457,87033,87578,546,87578,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,456,87579,88104,526,88104,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,455,88105,88620,516,88620,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,454,88621,89161,541,89161,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,453,89162,89678,517,89678,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,452,89679,90201,523,90201,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,451,90202,90739,538,90739,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,450,90740,91261,522,91261,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,449,91262,91780,519,91780,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,448,91781,92301,521,92301,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,447,92302,92792,491,92792,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,446,92793,93312,520,93312,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,445,93313,93815,503,93815,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,444,93816,94296,481,94296,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,443,94297,94799,503,94799,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,442,94800,95317,518,95317,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,441,95318,95801,484,95801,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,440,95802,96289,488,96289,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,439,96290,96773,484,96773,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,438,96774,97269,496,97269,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,437,97270,97772,503,97772,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,436,97773,98260,488,98260,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,435,98261,98699,439,98699,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,434,98700,99150,451,99150,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,433,99151,99645,495,99645,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,432,99646,100092,447,100092,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,431,100093,100543,451,100543,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,430,100544,100988,445,100988,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,429,100989,101438,450,101438,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,428,101439,101917,479,101917,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,427,101918,102364,447,102364,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,426,102365,102787,423,102787,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,425,102788,103219,432,103219,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,424,103220,103653,434,103653,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,423,103654,104066,413,104066,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,422,104067,104526,460,104526,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,421,104527,104987,461,104987,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,420,104988,105425,438,105425,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,419,105426,105820,395,105820,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,418,105821,106225,405,106225,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,417,106226,106632,407,106632,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,416,106633,107061,429,107061,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,415,107062,107473,412,107473,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,414,107474,107852,379,107852,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,413,107853,108277,425,108277,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,412,108278,108668,391,108668,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,411,108669,109026,358,109026,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,410,109027,109455,429,109455,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,409,109456,109842,387,109842,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,408,109843,110249,407,110249,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,407,110250,110623,374,110623,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,406,110624,110972,349,110972,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,405,110973,111360,388,111360,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,404,111361,111757,397,111757,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,403,111758,112125,368,112125,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,402,112126,112465,340,112465,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,401,112466,112843,378,112843,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,400,112844,113203,360,113203,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,399,113204,113525,322,113525,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,398,113526,113892,367,113892,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,397,113893,114243,351,114243,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,396,114244,114578,335,114578,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,395,114579,114918,340,114918,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,394,114919,115282,364,115282,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,393,115283,115614,332,115614,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,392,115615,115930,316,115930,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,391,115931,116254,324,116254,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,390,116255,116566,312,116566,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,389,116567,116882,316,116882,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,388,116883,117216,334,117216,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,387,117217,117512,296,117512,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,386,117513,117838,326,117838,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,385,117839,118146,308,118146,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,384,118147,118467,321,118467,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,383,118468,118751,284,118751,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,382,118752,119063,312,119063,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,381,119064,119416,353,119416,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,380,119417,119690,274,119690,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,379,119691,119987,297,119987,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,378,119988,120244,257,120244,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,377,120245,120512,268,120512,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,376,120513,120813,301,120813,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,375,120814,121108,295,121108,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,374,121109,121418,310,121418,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,373,121419,121688,270,121688,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,372,121689,121958,270,121958,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,371,121959,122227,269,122227,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,370,122228,122465,238,122465,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,369,122466,122703,238,122703,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,368,122704,122932,229,122932,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,367,122933,123183,251,123183,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,366,123184,123410,227,123410,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,365,123411,123654,244,123654,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,364,123655,123916,262,123916,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,363,123917,124163,247,124163,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,362,124164,124405,242,124405,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,361,124406,124643,238,124643,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,360,124644,124855,212,124855,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,359,124856,125087,232,125087,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,358,125088,125293,206,125293,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,357,125294,125534,241,125534,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,356,125535,125754,220,125754,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,355,125755,126004,250,126004,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,354,126005,126240,236,126240,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,353,126241,126466,226,126466,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,352,126467,126666,200,126666,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,351,126667,126882,216,126882,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,350,126883,127087,205,127087,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,349,127088,127299,212,127299,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,348,127300,127491,192,127491,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
2025,重庆,物理,347,127492,127702,211,127702,425,103219,https://gaokao.eol.cn/chong_qing/dongtai/202506/t20250624_2676788.shtml
