year,province,subject_type,batch,school_code,school_name,major_group_code,major_code,major_name,major_category,discipline_category,admission_type,min_score,min_rank,plan_count,source_url,source_type,confidence,risk_notes
2025,重庆,物理,本科批,1105,北京交通大学,,501,理科试验班类(詹天佑试点班信息类),,,普通类,640,2871,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学,,502,理科试验班类(詹天佑试点班智能类),,,普通类,641,2715,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学,,503,自动化类(智能系统与智能制造),,,普通类,632,4055,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学,,504,电子信息类,,,普通类,636,3447,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学,,505,计算机类,,,普通类,639,3012,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学,,506,交通运输类,,,普通类,629,4544,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学,,507,理科试验班,,,普通类,628,4748,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学(民族班),,509,经济管理试验班(民族班),,,民族班,590,14988,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学(中外合作),,521,交通运输(中外合作办学),,,中外合作,606,10026,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学(中外合作),,522,机械电子工程(中外合作办学),,,中外合作,604,10556,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1105,北京交通大学(中外合作),,523,纳米材料与技术(中外合作办学),,,中外合作,595,13287,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,501,计算机科学与技术(拔尖学生培养计划),,,普通类,678,217,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,502,数学与应用数学(拔尖学生培养计划),,,普通类,670,470,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,506,工科试验班类(未来空天领军计划),,,普通类,676,276,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,507,工科试验班类(航空航天类),,,普通类,665,693,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,508,网络空间安全(卓越人才培养试验班),,,普通类,672,403,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,510,人工智能(卓越人才培养试验班),,,普通类,674,330,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,512,工科试验班类(医工交叉试验班),,,普通类,669,516,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,514,工科试验班类(计算与智能科学类),,,普通类,669,516,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,515,工科试验班类(信息科学与技术类),,,普通类,667,602,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,521,工科试验班类(未来工程师项目制育人试验班),,,普通类,672,403,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1106,北京航空航天大学,,544,工科试验班类(量子科技先锋计划),,,普通类,672,403,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学(珠海校区),,501,工科试验班(卓越班),,,普通类,670,470,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学(珠海校区),,502,工科试验班(未来精工技术),,,普通类,669,516,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学,,503,工科试验班(徐特立英才班),,,普通类,665,693,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学,,507,工科试验班(信息科学技术),,,普通类,662,844,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学,,508,工科试验班(电子信息实验班),,,普通类,659,1027,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学(中外合作),,5H1,会计学(中外合作办学),,,中外合作,618,6864,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1107,北京理工大学(中外合作),,5H5,自动化(中外合作办学),,,中外合作,639,3012,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,502,理科试验班(纳米科学与工程试验班),,,普通类,642,2592,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,504,工科试验班类(卓越工程人才),,,普通类,631,4220,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,505,理科试验班(拔尖人才计划),,,普通类,640,2871,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,507,安全工程,,,普通类,612,8369,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50B,材料科学与工程,,,普通类,621,6202,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50C,材料智能技术,,,普通类,620,6407,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50D,纳米材料与技术(前沿材料与未来技术),,,普通类,635,3585,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50E,机械类,,,普通类,621,6202,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50F,能源动力类(能源、环境专业),,,普通类,616,7362,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50G,自动化类,,,普通类,630,4393,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50H,人工智能,,,普通类,631,4220,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50J,计算机类,,,普通类,633,3902,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50K,通信工程,,,普通类,630,4393,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50L,数学类,,,普通类,627,4946,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50M,应用物理学,,,普通类,619,6632,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50N,应用化学,,,普通类,614,7866,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1108,北京科技大学,,50Q,大数据管理与应用(大数据与金融试验班),,,普通类,618,6864,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,506,数学与应用数学(菁英班),,,普通类,571,22294,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50B,材料成型及控制工程(精密制造),,,普通类,563,25811,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50C,机械电子工程(智能制造与新能源汽车),,,普通类,589,15346,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50H,储能科学与工程,,,普通类,582,17853,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50J,储能科学与工程(菁英班),,,普通类,580,18678,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50K,电气工程及其自动化,,,普通类,600,11716,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50L,电气工程及其自动化(菁英班),,,普通类,600,11716,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50N,电子信息工程,,,普通类,594,13602,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
2025,重庆,物理,本科批,1109,北方工业大学,,50U,微电子科学与工程(菁英班),,,普通类,599,12008,,https://www.cqksy.cn/uploadFile/infopub/202507/1947199748985856000.pdf?fileName=2025xxb-Bkp_WLPx0721.pdf&fileSize=1033364,manual_verified,medium,真实PDF抽取；min_rank按2025一分一段表中投档最低分对应累计人数折算，非官方逐人精确位次。
