year,province,subject_type,score,rank_min,rank_max,same_score_count,cumulative_count,batch_line_score,above_batch_line_count,source_url
2024,重庆,物理,604,11579,11888,310,11888,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,603,11889,12178,290,12178,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,602,12179,12476,298,12476,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,601,12477,12784,308,12784,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,600,12785,13094,310,13094,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,599,13095,13384,290,13384,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,598,13385,13723,339,13723,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,597,13724,14043,320,14043,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,596,14044,14392,349,14392,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,595,14393,14725,333,14725,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,594,14726,15067,342,15067,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,593,15068,15413,346,15413,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,592,15414,15799,386,15799,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,591,15800,16151,352,16151,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,590,16152,16513,362,16513,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,589,16514,16864,351,16864,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,588,16865,17238,374,17238,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,587,17239,17588,350,17588,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,586,17589,17944,356,17944,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,585,17945,18320,376,18320,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,584,18321,18694,374,18694,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,583,18695,19109,415,19109,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,582,19110,19519,410,19519,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,581,19520,19881,362,19881,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,580,19882,20262,381,20262,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,579,20263,20676,414,20676,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,578,20677,21039,363,21039,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,577,21040,21426,387,21426,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,576,21427,21845,419,21845,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,575,21846,22254,409,22254,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,574,22255,22618,364,22618,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,573,22619,23029,411,23029,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,572,23030,23465,436,23465,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,571,23466,23888,423,23888,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,570,23889,24357,469,24357,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,569,24358,24785,428,24785,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,568,24786,25204,419,25204,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,567,25205,25632,428,25632,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,566,25633,26084,452,26084,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,565,26085,26509,425,26509,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,564,26510,26935,426,26935,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,563,26936,27386,451,27386,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,562,27387,27831,445,27831,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,561,27832,28281,450,28281,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,560,28282,28781,500,28781,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,559,28782,29235,454,29235,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,558,29236,29726,491,29726,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,557,29727,30207,481,30207,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,556,30208,30664,457,30664,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,555,30665,31150,486,31150,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,554,31151,31619,469,31619,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,553,31620,32101,482,32101,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,552,32102,32617,516,32617,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,551,32618,33093,476,33093,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,550,33094,33580,487,33580,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,549,33581,34042,462,34042,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,548,34043,34528,486,34528,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,547,34529,35073,545,35073,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,546,35074,35590,517,35590,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,545,35591,36092,502,36092,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,544,36093,36594,502,36594,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,543,36595,37057,463,37057,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,542,37058,37610,553,37610,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,541,37611,38068,458,38068,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,540,38069,38580,512,38580,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,539,38581,39077,497,39077,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,538,39078,39605,528,39605,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,537,39606,40118,513,40118,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,536,40119,40667,549,40667,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,535,40668,41157,490,41157,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,534,41158,41686,529,41686,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,533,41687,42243,557,42243,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,532,42244,42744,501,42744,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,531,42745,43311,567,43311,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,530,43312,43859,548,43859,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,529,43860,44378,519,44378,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,528,44379,44926,548,44926,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,527,44927,45443,517,45443,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,526,45444,46014,571,46014,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,525,46015,46574,560,46574,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,524,46575,47121,547,47121,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,523,47122,47654,533,47654,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,522,47655,48200,546,48200,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,521,48201,48782,582,48782,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,520,48783,49340,558,49340,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,519,49341,49916,576,49916,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,518,49917,50495,579,50495,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,517,50496,51095,600,51095,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,516,51096,51692,597,51692,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,515,51693,52269,577,52269,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,514,52270,52818,549,52818,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,513,52819,53362,544,53362,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,512,53363,53904,542,53904,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,511,53905,54463,559,54463,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,510,54464,55030,567,55030,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,509,55031,55624,594,55624,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,508,55625,56230,606,56230,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,507,56231,56771,541,56771,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,506,56772,57303,532,57303,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,505,57304,57861,558,57861,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,504,57862,58435,574,58435,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,503,58436,59024,589,59024,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,502,59025,59620,596,59620,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,501,59621,60196,576,60196,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,500,60197,60789,593,60789,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,499,60790,61400,611,61400,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,498,61401,61933,533,61933,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,497,61934,62533,600,62533,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,496,62534,63080,547,63080,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,495,63081,63641,561,63641,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,494,63642,64147,506,64147,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,493,64148,64680,533,64680,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,492,64681,65241,561,65241,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,491,65242,65810,569,65810,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,490,65811,66360,550,66360,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,489,66361,66929,569,66929,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,488,66930,67512,583,67512,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,487,67513,68047,535,68047,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,486,68048,68562,515,68562,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,485,68563,69093,531,69093,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,484,69094,69681,588,69681,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
2024,重庆,物理,483,69682,70227,546,70227,427,97452,https://gaokao.eol.cn/chong_qing/dongtai/202406/t20240624_2619011.shtml
